experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,llama31_8b,1,math,mmlu,math->mmlu,-0.08054972322962395,0.10606702619414479,-0.2869938714677842,0.783,1000,0.5680473372781065,0.7279651843866538,0.39671672530178126,0.2,1000,0.4319526627218935,0.5908620626850104,0.2638295694068052,0.819,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5125023859515174,0.6936527429394277,0.3433922483753737,0.432,1000,0.4874976140484825,0.6614487793580013,0.3124942885117494,0.567,1000
OOD,llama31_8b,1,movies,mmlu,movies->mmlu,0.020041992746707427,0.1816828292357976,-0.13563421863330838,0.374,1000,0.5155564038938729,0.6737563697037242,0.3418642372922736,0.435,1000,0.48444359610612714,0.6541684156579461,0.3164970896816937,0.591,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.4644016033594197,0.625490362164357,0.3144985050953544,0.691,1000,0.5355983966405803,0.6849913552353154,0.3766691258564582,0.338,1000
OOD,llama31_8b,2,math,mmlu,math->mmlu,-0.15270089711777057,0.16535150736428866,-0.4906460723631241,0.829,1000,0.5793090284405421,0.7475015951276103,0.410364489343023,0.166,1000,0.4206909715594579,0.6080888896073504,0.257768666637699,0.835,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5733918686772285,0.7398675917735513,0.3899745713583023,0.2,1000,0.42660813132277153,0.5989830426356589,0.25228498935743593,0.785,1000
OOD,llama31_8b,2,movies,mmlu,movies->mmlu,0.005344531399121943,0.16306905349895356,-0.14973729910643807,0.445,1000,0.516510784500859,0.684869493529119,0.35513658133643705,0.385,1000,0.48348921549914103,0.6586378053468978,0.32994523737199594,0.586,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.4781446841000191,0.6142295153022765,0.3382434545797462,0.618,1000,0.5218553158999809,0.6625947053520204,0.3854752406680327,0.365,1000
OOD,llama31_8b,3,math,mmlu,math->mmlu,-0.08474899790036267,0.16485439082533332,-0.3732730107730108,0.726,1000,0.5224279442641726,0.7090137295029896,0.3486881589618816,0.403,1000,0.47757205573582745,0.6538637088458571,0.2964996708733726,0.573,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5623210536361901,0.7380879322922828,0.3909056557405571,0.219,1000,0.4376789463638099,0.6082923437885269,0.27855358329834873,0.77,1000
OOD,llama31_8b,3,movies,mmlu,movies->mmlu,0.13762168352739074,0.3076948987904995,-0.037413041800282064,0.057,1000,0.45008589425462875,0.6263748065015479,0.2727180445021926,0.716,1000,0.5499141057453713,0.7299214903080882,0.3755751251533335,0.281,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.4122924222179805,0.5601575535599349,0.27666344644830787,0.9,1000,0.5877075777820194,0.7205684928769805,0.436573060930257,0.106,1000
OOD,llama31_8b,4,math,mmlu,math->mmlu,-0.11605268180950568,0.20267443783068778,-0.4259000335900573,0.787,1000,0.6037411719793854,0.7672977310954291,0.4390966689110837,0.127,1000,0.39625882802061463,0.5654439576801386,0.228320282100722,0.882,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5123115098301203,0.6711331922071779,0.357781492020869,0.438,1000,0.48768849016987975,0.6518954248366013,0.33386050395164873,0.564,1000
OOD,llama31_8b,4,movies,mmlu,movies->mmlu,0.059553349875930583,0.38983818381193075,-0.2431489769820972,0.34,1000,0.479862569192594,0.6768843994503542,0.26867598684210525,0.596,1000,0.520137430807406,0.7270258563044778,0.31495727111252647,0.405,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.46058408093147546,0.6068719512195121,0.31200209431216197,0.705,1000,0.5394159190685245,0.6956092635558994,0.38715784302392786,0.299,1000
OOD,llama31_8b,5,math,mmlu,math->mmlu,-0.12235159381561372,0.12370965755112084,-0.38551417677064154,0.821,1000,0.5651841954571483,0.7224060057417743,0.3806144781144781,0.237,1000,0.4348158045428517,0.6120282076245132,0.2550904331410347,0.784,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5571673983584654,0.693391277763876,0.4021646036853074,0.239,1000,0.44283260164153465,0.5992699116807754,0.30863213446655613,0.772,1000
OOD,llama31_8b,5,movies,mmlu,movies->mmlu,0.09257491887764846,0.41402584067767595,-0.1966414539641517,0.282,1000,0.4922695170834129,0.6656506938989263,0.3131085776701985,0.553,1000,0.5077304829165872,0.6753784013605442,0.3405929687356491,0.456,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.4151555640389387,0.5668050802345576,0.2623525472854799,0.859,1000,0.5848444359610613,0.7394234544348596,0.4356851416945643,0.123,1000
OOD,llama31_8b,6,math,mmlu,math->mmlu,-0.12884138194311895,0.17083067161033683,-0.4375189164648911,0.814,1000,0.57740026722657,0.732729722746645,0.4219821931473367,0.149,1000,0.42259973277343005,0.5837495982414453,0.27191425094890437,0.835,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.551441114716549,0.6922571469022867,0.4047212922212922,0.242,1000,0.44855888528345106,0.5962036135099188,0.30770620896579975,0.771,1000
OOD,llama31_8b,6,movies,mmlu,movies->mmlu,-0.21817140675701469,0.061065813885362814,-0.4417330672962122,0.945,1000,0.6344722275243367,0.7764745286501084,0.4976900044445484,0.027,1000,0.3655277724756633,0.5269201569347715,0.2224033651188502,0.948,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.583699179232678,0.7194363735429522,0.4299434471708319,0.131,1000,0.416300820767322,0.5586290622880835,0.2728818879330388,0.893,1000
OOD,llama31_8b,7,math,mmlu,math->mmlu,-0.11089902653178091,0.13329570761633494,-0.37390034639810116,0.818,1000,0.5651841954571483,0.6923086723887217,0.4309063487188487,0.166,1000,0.4348158045428517,0.5690146921641791,0.3079441241685144,0.849,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5457148310746326,0.6948473266499582,0.39281425876052045,0.282,1000,0.4542851689253674,0.6066518241829261,0.29359594073138245,0.741,1000
OOD,llama31_8b,7,movies,mmlu,movies->mmlu,-0.0849398740217599,0.13223553229038365,-0.300332644481447,0.768,1000,0.5159381561366673,0.6596497983131647,0.3865163217638137,0.433,1000,0.4840618438633327,0.6167712956832356,0.3381537094747513,0.572,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.5690017178850926,0.6889871696286171,0.4422175844021819,0.138,1000,0.4309982821149074,0.5478548950264525,0.31269345238095236,0.86,1000
OOD,llama31_8b,8,math,mmlu,math->mmlu,-0.18553158999809122,0.09554625186607768,-0.45500503168893464,0.91,1000,0.5930521091811415,0.748555793285056,0.4376933272167264,0.117,1000,0.40694789081885857,0.5591688935207454,0.24322471737835308,0.874,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5924794808169498,0.7288180256254252,0.45289105273752017,0.095,1000,0.4075205191830502,0.5504060066740822,0.2753478843280253,0.909,1000
OOD,llama31_8b,8,movies,mmlu,movies->mmlu,-0.050200419927467044,0.2774907644588495,-0.3384715639810426,0.603,1000,0.516510784500859,0.6760213903743316,0.369457633541757,0.418,1000,0.48348921549914103,0.629834857897499,0.33680964917589623,0.574,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.5336896354266081,0.7012865518900002,0.3574941000333301,0.354,1000,0.46631036457339187,0.6365833510477197,0.31572613563003976,0.65,1000
OOD,llama31_8b,9,math,mmlu,math->mmlu,-0.08837564420690974,0.20058979004533076,-0.3525051265270506,0.709,1000,0.5753006298912006,0.7264122595072564,0.4353659013462935,0.17,1000,0.4246993701087994,0.5716861051691439,0.27770988036303634,0.855,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.5130750143157091,0.6539472634922613,0.36171724018947043,0.425,1000,0.4869249856842909,0.6410604060752714,0.33749790424212256,0.585,1000
OOD,llama31_8b,9,movies,mmlu,movies->mmlu,-0.10937201756060322,0.20105855576712894,-0.41873200370653685,0.774,1000,0.4976140484825348,0.684875878379528,0.3252417673131698,0.508,1000,0.5023859515174651,0.694739027620801,0.31312294060023155,0.487,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.6117579690780683,0.7812774402368965,0.44262563334691973,0.094,1000,0.38824203092193166,0.5482848279301998,0.2169948331238654,0.919,1000
OOD,llama31_8b,10,math,mmlu,math->mmlu,0.059362473754533296,0.34659635214322715,-0.25123649849603497,0.36,1000,0.4712731437297194,0.6447760151163647,0.3166553467012357,0.617,1000,0.5287268562702806,0.6793008597734773,0.352434851426817,0.373,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.4693643825157473,0.6324538466430768,0.3197030483079308,0.636,1000,0.5306356174842527,0.6870279316271962,0.37635704919795826,0.366,1000
OOD,llama31_8b,10,movies,mmlu,movies->mmlu,0.05478144684100017,0.32143534895440035,-0.2535477500352659,0.369,1000,0.4203092193166635,0.5768574901922991,0.2773391704842126,0.851,1000,0.5796907806833365,0.7150466416797862,0.4290781173065042,0.156,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.5249093338423363,0.6800628117206983,0.3712400371546713,0.383,1000,0.47509066615766365,0.6203620084939874,0.3176270169084583,0.631,1000
OOD,llama31_8b,11,math,mmlu,math->mmlu,0.1200610803588471,0.45271295858248767,-0.1922119788592291,0.212,1000,0.4477953807978622,0.624856824212272,0.287718424422327,0.735,1000,0.5522046192021378,0.7243953885124332,0.38852182256397705,0.275,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.4321435388432907,0.5977272524098893,0.2623916425872416,0.777,1000,0.5678564611567093,0.7379541466009275,0.38755249701879757,0.211,1000
OOD,llama31_8b,11,movies,mmlu,movies->mmlu,-0.02977667493796521,0.29243678977272725,-0.36848801447308915,0.558,1000,0.4720366482153083,0.642180495411657,0.2921829461703517,0.629,1000,0.5279633517846918,0.6951677657748189,0.34961750947230275,0.385,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.557740026722657,0.72532008158867,0.383871998196099,0.228,1000,0.442259973277343,0.624332112052515,0.2625604682056295,0.728,1000
OOD,llama31_8b,12,math,mmlu,math->mmlu,0.05287268562702807,0.356344687360419,-0.2791304653752493,0.358,1000,0.5210918114143921,0.6889898889597685,0.36433181528925723,0.409,1000,0.47890818858560796,0.6370341840634897,0.31418189341602554,0.593,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.4260355029585799,0.6059198375611927,0.23527011145956342,0.792,1000,0.5739644970414202,0.7512730898404703,0.389432139656938,0.226,1000
OOD,llama31_8b,12,movies,mmlu,movies->mmlu,-0.013170452376407682,0.3197495477512319,-0.34442774579372526,0.542,1000,0.4781446841000191,0.6631818008088838,0.3105252665040695,0.619,1000,0.5218553158999809,0.6973867293403463,0.3493385622011576,0.371,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.5350257682763886,0.7107625746863767,0.3477590679651516,0.354,1000,0.46497423172361135,0.6459559473938948,0.2894651610644258,0.642,1000
OOD,llama31_8b,13,math,mmlu,math->mmlu,0.09753769803397588,0.4024084243925506,-0.23983832871684985,0.279,1000,0.4695552586371445,0.6330724772957149,0.2823756854804019,0.644,1000,0.5304447413628555,0.6959505743614434,0.36773902346318216,0.356,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.4329070433288796,0.6114841653162506,0.2574555818651819,0.783,1000,0.5670929566711205,0.7360362337541461,0.3753510913591359,0.236,1000
OOD,llama31_8b,13,movies,mmlu,movies->mmlu,0.1257873640007635,0.473293730945122,-0.24397328474699329,0.232,1000,0.39473181904943694,0.5733992003367003,0.21940304898937993,0.884,1000,0.6052681809505631,0.7862786437451112,0.4244499719209771,0.107,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.4794808169497996,0.6744933704052278,0.29502573970209117,0.558,1000,0.5205191830502004,0.7030597056111783,0.3324965419146048,0.41,1000
OOD,llama31_8b,14,math,mmlu,math->mmlu,0.26569956098492076,0.5845137036138732,-0.05917920711974113,0.063,1000,0.375071578545524,0.5639270123333149,0.20104707274813405,0.916,1000,0.624928421454476,0.7983681807111348,0.4351568177414745,0.099,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.35922886046955527,0.5404944007973733,0.19303542231150145,0.939,1000,0.6407711395304447,0.8223561586539979,0.4548269512723122,0.069,1000
OOD,llama31_8b,14,movies,mmlu,movies->mmlu,0.31208245848444355,0.6581169157418585,-0.04314656712841692,0.049,1000,0.33040656613857605,0.5126704969356546,0.17214240629805597,0.965,1000,0.6695934338614239,0.8459718559458348,0.4982409811550679,0.028,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.35751097537698034,0.5371645301733576,0.1809925632176949,0.931,1000,0.6424890246230197,0.8136240270682716,0.4559460854464682,0.069,1000
OOD,llama31_8b,15,math,mmlu,math->mmlu,0.3101736972704715,0.5859661585000865,0.011661009538234086,0.021,1000,0.355411338041611,0.5141953330291771,0.19624048247927628,0.964,1000,0.644588661958389,0.7896860799251537,0.4897835213504589,0.04,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.33441496468791754,0.49852109649855,0.17364790653103346,0.975,1000,0.6655850353120825,0.8184442592860258,0.5080789451757194,0.022,1000
OOD,llama31_8b,15,movies,mmlu,movies->mmlu,0.3147547241840046,0.6027424679169966,-0.031364890521310175,0.037,1000,0.32887955716739836,0.4798700008095855,0.18013392857142857,0.983,1000,0.6711204428326016,0.8171142678322252,0.5110198379898669,0.018,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.35636571864859706,0.5331545656621537,0.19540034103502307,0.943,1000,0.643634281351403,0.8112905442550852,0.47618485710590974,0.051,1000
OOD,llama31_8b,16,math,mmlu,math->mmlu,0.3340332124451231,0.6169307086861024,0.057194067477146344,0.009,1000,0.33136094674556216,0.47395225712746264,0.19846605458153047,0.992,1000,0.6686390532544378,0.8062557671254301,0.530737068323866,0.01,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.33460584080931477,0.5034252589924859,0.17912807676261996,0.974,1000,0.6653941591906852,0.8228335611432902,0.48647279832938223,0.036,1000
OOD,llama31_8b,16,movies,mmlu,movies->mmlu,0.26092765794999045,0.6152784451566009,-0.12938570848053602,0.082,1000,0.36228287841191065,0.5453683507825718,0.20047737581590885,0.921,1000,0.6377171215880894,0.8068822106830237,0.46428942315375243,0.051,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.3767894636380989,0.577182804959328,0.20022294317580297,0.888,1000,0.6232105363619012,0.7877755617994913,0.45011398197301483,0.09,1000
OOD,llama31_8b,17,math,mmlu,math->mmlu,0.3764077113953045,0.6551487300110045,0.08288016418526696,0.004,1000,0.2792517656041229,0.3946402366526596,0.16114534279688003,1.0,1000,0.7207482343958771,0.8336899934597776,0.5958037860576924,0.0,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.3443405230005726,0.5408392396740425,0.16291257320989988,0.936,1000,0.6556594769994274,0.8303445693257075,0.45712570730951085,0.053,1000
OOD,llama31_8b,17,movies,mmlu,movies->mmlu,0.32620729146783733,0.6366779172341234,-0.019177400703380452,0.036,1000,0.3302156900171789,0.500499984277224,0.1902995250231696,0.974,1000,0.6697843099828211,0.8234366540547476,0.4935797324636893,0.029,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.3435770185149838,0.5343576895043731,0.17415383444255947,0.954,1000,0.6564229814850162,0.8151713997531363,0.4763225644313577,0.04,1000
OOD,llama31_8b,18,math,mmlu,math->mmlu,0.38480626073678187,0.6607130934037713,0.08670702703148316,0.01,1000,0.27581599541897306,0.3830125709339554,0.16269819330063845,1.0,1000,0.7241840045810269,0.8349460565476191,0.5992456492166245,0.0,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.33937774384424507,0.5406857624939739,0.15402033092585793,0.935,1000,0.6606222561557549,0.8378468331653918,0.46195000170071887,0.058,1000
OOD,llama31_8b,18,movies,mmlu,movies->mmlu,0.37659858751670167,0.6702695959120737,0.059229109255957244,0.008,1000,0.29986638671502197,0.4440061976935473,0.17717529539830276,0.995,1000,0.700133613284978,0.8296718328629312,0.5467986398392233,0.005,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.32353502576827636,0.4914437609014373,0.18335772462427655,0.977,1000,0.6764649742317236,0.8268207520497597,0.5136737025350886,0.019,1000
OOD,llama31_8b,19,math,mmlu,math->mmlu,0.4048482534834892,0.6645521727432604,0.11025531517974843,0.006,1000,0.25501049818667687,0.38060748890925944,0.14156777387448496,1.0,1000,0.7449895018133231,0.8556615403039505,0.6243106239209626,0.0,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.34014124832983395,0.5372316294539123,0.17378841019417476,0.946,1000,0.659858751670166,0.8201523569023568,0.45134773897766656,0.051,1000
OOD,llama31_8b,19,movies,mmlu,movies->mmlu,0.3960679518992174,0.6626387938624125,0.08091664346050315,0.007,1000,0.29528535980148884,0.45833386075949367,0.17423294306060888,0.997,1000,0.7047146401985112,0.8375508274231678,0.5634439809830056,0.003003003003003003,999,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.30864668829929376,0.4530204628696743,0.16583832766811776,0.991,1000,0.6913533117007062,0.8254427884140307,0.5378419744318181,0.009,1000
OOD,llama31_8b,20,math,mmlu,math->mmlu,0.4241267417446078,0.6931959248857444,0.11761866468923811,0.002,1000,0.25443786982248523,0.37286499421518315,0.14712918706485767,1.0,1000,0.7455621301775148,0.8547074094241899,0.6261517549623176,0.0,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.32143538843290703,0.5061026229769542,0.14336417442034602,0.969,1000,0.6785646115670929,0.8470610801865504,0.48430859553123573,0.039,1000
OOD,llama31_8b,20,movies,mmlu,movies->mmlu,0.4004581026913533,0.678898521402404,0.12329027198022913,0.005,1000,0.303493033021569,0.4535224780701753,0.1661567413794458,0.992,1000,0.696506966978431,0.8535073054724368,0.549805681456743,0.01,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.29604886428707766,0.44357197384640645,0.1646277217007415,0.997,1000,0.7039511357129223,0.841704262183631,0.5600382707995061,0.006,1000
OOD,llama31_8b,21,math,mmlu,math->mmlu,0.4042756251192976,0.6774128554299417,0.09643110391009553,0.004,1000,0.2691353311700706,0.4070366421914546,0.15179453372187363,0.999,1000,0.7308646688299294,0.8551167366774706,0.5965187892323571,0.002,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.3265890437106318,0.5008317669172933,0.15878383757239717,0.974,1000,0.6734109562893682,0.8427277654953549,0.4752053866100896,0.037,1000
OOD,llama31_8b,21,movies,mmlu,movies->mmlu,0.3727810650887574,0.6774382579954105,0.04707362110813528,0.01,1000,0.3105554495132659,0.48510565564959984,0.17317465822080813,0.981,1000,0.6894445504867341,0.8260892237049134,0.5348576573849879,0.011,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.31666348539797673,0.4823641187821612,0.18132372620609355,0.983,1000,0.6833365146020233,0.8433177390393972,0.5031906025009474,0.024,1000
OOD,llama31_8b,22,math,mmlu,math->mmlu,0.3880511548005344,0.6784255310367597,0.06540633385768484,0.008,1000,0.27066234014124835,0.4046035235702321,0.14580716338259442,0.999,1000,0.7293376598587517,0.8555414780069344,0.5925934885448433,0.0,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.3412865050582172,0.5316691070643069,0.16204802750699565,0.949,1000,0.6587134949417828,0.8338174997571951,0.46102622767857143,0.048,1000
OOD,llama31_8b,22,movies,mmlu,movies->mmlu,0.37106317999618255,0.6522568079730486,0.02822034222070398,0.016,1000,0.3149456003054018,0.4731315113527637,0.1609170925262924,0.99,1000,0.6850543996945982,0.8392915847455603,0.5073137294711766,0.019,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.3139912196984157,0.4944118135058901,0.15799704237674983,0.978,1000,0.6860087803015843,0.8319716495381831,0.5286376080414992,0.019,1000
OOD,llama31_8b,23,math,mmlu,math->mmlu,0.40866577591143344,0.7030789742631991,0.08006766299648355,0.009,1000,0.26417255201374307,0.39164784549430354,0.1513241266109596,0.999,1000,0.7358274479862569,0.8636029252001066,0.5924192608466802,0.001,1000,Llama-3.1-8B,13,403,252,416,,Math source,MMLU,0.32716167207482344,0.5150589049747376,0.1688804830526842,0.97,1000,0.6728383279251766,0.8297198732492077,0.4882985375538567,0.033,1000
OOD,llama31_8b,23,movies,mmlu,movies->mmlu,0.36972704714640203,0.633049884952344,0.060586059510110195,0.012,1000,0.3138003435770185,0.48702364084802685,0.16559831331278127,0.982,1000,0.6861996564229815,0.8301774665941022,0.512664812883791,0.017,1000,Llama-3.1-8B,13,403,252,416,,Movies source,MMLU,0.3164726092765795,0.4870317551646665,0.1756804809540959,0.984,1000,0.6835273907234205,0.8284170187765566,0.5153298508504072,0.014,1000
